Sponsor Name,Sponsor Number,Claim Date,Claim Status,SSO Lunch Rate,SSO Brk Rate,Free Eligible Students,Rdc Eligible Students,Paid Eligible Students,Total Eligible Students,Total Milk Enrollment,Lunch Operating Days,ADP Lunch,Lunch Sites,Breakfast Operating Days,ADP SNB,SNB Sites,ADP Regular Brk,Regular Brk Sites,Snack Operating Days,ADP Low Snack,Low Snack Sites,ADP High Snack,High Snack Sites,SSO Operating Days,SSO Operating Sites,ADP SSO Lunch,ADP SSO SNB,ADP SSO Brk,ADP SSO Snk,Milk Operating Days,ADP Milk,Milk Sites,Free Lunches,Rdc Lunches,Paid Lunches,Total Lunches (No SSO),Free SNB,Rdc SNB,Paid SNB,Total SNB (No SSO),Free Regular Brk,Rdc Regular Brk,Paid Regular Brk,Total Regular Brk (No SSO),Free Snack,Rdc Snack,Paid Snack,Total Snacks (No SSO),SSO Lunches,SSO SNB,SSO Reg Brk,SSO Snack,Free Special Milk,Paid Special Milk,Free Lunch Amt,Rdc Lunch Amt,Paid Lunch Amt,SSO Lunch Amt,Free (Brk+SNB) Amt,Rdc (Brk+SNB) Amt,Paid (Brk+SNB)  Amt,SSO (Brk+SNB) Amt,Free Snack Amt,Rdc Snack Amt,Paid Snack Amt,SSO Snack Amt,Special Milk Amt,FFVP Amt,SubTotal,Liquor Tax,Total Reimbursement,Jul SFSP Rate,Aug SFSP Rate,Sep SFSP Rate,Oct SFSP Rate,Nov SFSP Rate,Dec SFSP Rate,Jan SFSP Rate,Feb SFSP Rate,Mar SFSP Rate,Apr SFSP Rate,May SFSP Rate,Jun SFSP Rate,
AMERICAN PREPARATORY ACADEMY,74,4/1/2022,Paid,4.5625,2.6050,1361,385,3367,5113,0,0,0,0,0,0,0,0,0,15,0,0,299,2,15,6,2243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4479,0,0,4479,33646,0,0,0,0,0,0.00,0.00,0.00,153509.88,0.00,0.00,0.00,0.00,4479.00,0.00,0.00,0.00,0.00,7213.58,165202.46,26916.80,192119.26,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
AMERICAN PREPARATORY ACADEMY,74,5/1/2022,Paid,4.5625,2.6050,1361,394,3325,5080,0,0,0,0,0,0,0,0,0,18,0,0,295,2,21,6,2195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5301,0,0,5301,46100,0,0,0,0,0,0.00,0.00,0.00,210331.25,0.00,0.00,0.00,0.00,5301.00,0.00,0.00,0.00,0.00,15118.80,230751.05,36880.00,267631.05,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
AMERICAN PREPARATORY ACADEMY,74,6/1/2022,Paid,4.5625,2.6050,1086,304,1841,3231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492,0,0,0,0,0,0.00,0.00,0.00,6807.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6807.25,1193.60,8000.85,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
ANETH COMMUNITY SCHOOL,UZ,8/1/2021,Paid,4.3175,2.4625,83,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,45,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,867,0,0,0,0,0.00,0.00,0.00,3302.89,0.00,0.00,0.00,2134.99,0.00,0.00,0.00,0.00,0.00,0.00,5437.88,0.00,5437.88,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
ANETH COMMUNITY SCHOOL,UZ,9/1/2021,Paid,4.3175,2.4625,104,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,54,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079,999,0,0,0,0,0.00,0.00,0.00,4658.58,0.00,0.00,0.00,2460.04,0.00,0.00,0.00,0.00,0.00,0.00,7118.62,0.00,7118.62,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
ANETH COMMUNITY SCHOOL,UZ,10/1/2021,Paid,4.3175,2.4625,103,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,51,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022,1204,0,0,0,0,0.00,0.00,0.00,4412.49,0.00,0.00,0.00,2964.85,0.00,0.00,0.00,0.00,0.00,0.00,7377.34,0.00,7377.34,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
ANETH COMMUNITY SCHOOL,UZ,11/1/2021,Paid,4.3175,2.4625,103,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,66,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061,785,0,0,0,0,0.00,0.00,0.00,4580.87,0.00,0.00,0.00,1933.06,0.00,0.00,0.00,0.00,0.00,0.00,6513.93,0.00,6513.93,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
ANETH COMMUNITY SCHOOL,UZ,12/1/2021,Paid,4.3175,2.4625,105,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,77,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995,822,0,0,0,0,0.00,0.00,0.00,4295.91,0.00,0.00,0.00,2024.18,0.00,0.00,0.00,0.00,0.00,0.00,6320.09,0.00,6320.09,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
ANETH COMMUNITY SCHOOL,UZ,1/1/2022,Paid,4.5625,2.6050,105,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,75,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1502,1402,0,0,0,0,0.00,0.00,0.00,6852.88,0.00,0.00,0.00,3652.21,0.00,0.00,0.00,0.00,0.00,0.00,10505.09,0.00,10505.09,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
ANETH COMMUNITY SCHOOL,UZ,2/1/2022,Paid,4.5625,2.6050,104,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1897,1897,0,0,0,0,0.00,0.00,0.00,8655.06,0.00,0.00,0.00,4941.69,0.00,0.00,0.00,0.00,0.00,0.00,13596.75,0.00,13596.75,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
ANETH COMMUNITY SCHOOL,UZ,3/1/2022,Paid,4.5625,2.6050,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,68,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1222,1173,0,0,0,0,0.00,0.00,0.00,5575.38,0.00,0.00,0.00,3055.67,0.00,0.00,0.00,0.00,0.00,0.00,8631.05,0.00,8631.05,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
ANETH COMMUNITY SCHOOL,UZ,4/1/2022,Paid,4.5625,2.6050,102,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,75,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576,1525,0,0,0,0,0.00,0.00,0.00,7190.50,0.00,0.00,0.00,3972.63,0.00,0.00,0.00,0.00,0.00,0.00,11163.13,0.00,11163.13,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
ANETH COMMUNITY SCHOOL,UZ,5/1/2022,Paid,4.5625,2.6050,105,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,76,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1447,1366,0,0,0,0,0.00,0.00,0.00,6601.94,0.00,0.00,0.00,3558.43,0.00,0.00,0.00,0.00,0.00,0.00,10160.37,0.00,10160.37,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
ANETH COMMUNITY SCHOOL,UZ,6/1/2022,Approved,4.5625,2.6050,55,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,51,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,564,0,0,0,0,0.00,0.00,0.00,2792.25,0.00,0.00,0.00,1469.22,0.00,0.00,0.00,0.00,0.00,0.00,4261.47,0.00,4261.47,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
ASCENT ACADEMIES OF UTAH,2J,8/1/2021,Paid,4.3175,2.4625,1086,124,1565,2775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1247,107,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14967,1287,2589,0,0,0,0.00,0.00,0.00,64620.02,0.00,0.00,0.00,9544.65,0.00,0.00,0.00,0.00,0.00,0.00,74164.67,12721.95,86886.62,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
ASCENT ACADEMIES OF UTAH,2J,9/1/2021,Paid,4.3175,2.4625,533,216,1679,2428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,1344,119,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28214,2497,5148,0,0,0,0.00,0.00,0.00,121813.95,0.00,0.00,0.00,18825.81,0.00,0.00,0.00,0.00,0.00,4927.19,145566.95,23981.90,169548.85,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
ASCENT ACADEMIES OF UTAH,2J,10/1/2021,Paid,4.3175,2.4625,452,137,1529,2118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,1199,91,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19184,1461,3433,0,0,0,0.00,0.00,0.00,82826.92,0.00,0.00,0.00,12051.47,0.00,0.00,0.00,0.00,0.00,3884.95,98763.34,16306.40,115069.74,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
ASCENT ACADEMIES OF UTAH,2J,11/1/2021,Paid,4.3175,2.4625,452,134,1513,2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,1371,118,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26052,2241,4904,0,0,0,0.00,0.00,0.00,112479.51,0.00,0.00,0.00,17594.56,0.00,0.00,0.00,0.00,0.00,3839.93,133914.00,22144.20,156058.20,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
ASCENT ACADEMIES OF UTAH,2J,12/1/2021,Paid,4.3175,2.4625,459,133,1498,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,1315,97,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17097,1261,3063,0,0,0,0.00,0.00,0.00,73816.30,0.00,0.00,0.00,10647.85,0.00,0.00,0.00,0.00,0.00,2810.45,87274.60,14532.45,101807.05,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
ASCENT ACADEMIES OF UTAH,2J,1/1/2022,Paid,4.5625,2.6050,463,131,1511,2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,1251,115,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25024,2290,4669,0,0,0,0.00,0.00,0.00,114172.00,0.00,0.00,0.00,18128.20,0.00,0.00,0.00,0.00,0.00,5950.50,138250.70,20019.20,158269.90,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
ASCENT ACADEMIES OF UTAH,2J,2/1/2022,Paid,4.5625,2.6050,468,133,1520,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,1399,65,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25177,1178,4388,0,0,0,0.00,0.00,0.00,114870.06,0.00,0.00,0.00,14499.43,0.00,0.00,0.00,0.00,0.00,3592.50,132961.99,21400.45,154362.44,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
ASCENT ACADEMIES OF UTAH,2J,3/1/2022,Paid,4.5625,2.6050,473,132,1518,2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,1349,132,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31028,3030,5578,0,0,0,0.00,0.00,0.00,141565.25,0.00,0.00,0.00,22423.84,0.00,0.00,0.00,0.00,0.00,3616.18,167605.27,24822.40,192427.67,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
ASCENT ACADEMIES OF UTAH,2J,4/1/2022,Paid,4.5625,2.6050,478,129,1502,2109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,1411,131,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22583,2091,4100,0,0,0,0.00,0.00,0.00,103034.94,0.00,0.00,0.00,16127.56,0.00,0.00,0.00,0.00,0.00,2944.35,122106.85,18066.40,140173.25,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
ASCENT ACADEMIES OF UTAH,2J,5/1/2022,Paid,4.5625,2.6050,474,128,1496,2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,1374,129,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27471,2586,4973,0,0,0,0.00,0.00,0.00,125336.44,0.00,0.00,0.00,19691.20,0.00,0.00,0.00,0.00,0.00,4421.75,149449.39,21976.80,171426.19,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
ATHLOS ACADEMY,1L,8/1/2021,Paid,4.3175,2.4625,84,19,401,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,317,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3484,824,0,0,0,0,0.00,0.00,0.00,15042.17,0.00,0.00,0.00,2029.10,0.00,0.00,0.00,0.00,0.00,0.00,17071.27,2961.40,20032.67,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
ATHLOS ACADEMY,1L,9/1/2021,Paid,4.3175,2.4625,84,19,504,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,347,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6599,1690,0,0,0,0,0.00,0.00,0.00,28491.18,0.00,0.00,0.00,4161.63,0.00,0.00,0.00,0.00,0.00,0.00,32652.81,5609.15,38261.96,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
ATHLOS ACADEMY,1L,10/1/2021,Paid,4.3175,2.4625,72,17,413,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,368,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5515,1194,0,0,0,0,0.00,0.00,0.00,23811.01,0.00,0.00,0.00,2940.23,0.00,0.00,0.00,0.00,0.00,0.00,26751.24,4687.75,31438.99,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
ATHLOS ACADEMY,1L,11/1/2021,Paid,4.3175,2.4625,72,17,425,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,376,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7149,1560,0,0,0,0,0.00,0.00,0.00,30865.81,0.00,0.00,0.00,3841.50,0.00,0.00,0.00,0.00,0.00,0.00,34707.31,6076.65,40783.96,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
ATHLOS ACADEMY,1L,12/1/2021,Paid,4.3175,2.4625,70,15,420,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,358,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4660,1104,0,0,0,0,0.00,0.00,0.00,20119.55,0.00,0.00,0.00,2718.60,0.00,0.00,0.00,0.00,0.00,0.00,22838.15,3961.00,26799.15,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
ATHLOS ACADEMY,1L,1/1/2022,Paid,4.5625,2.6050,72,15,426,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,317,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6029,1647,0,0,0,0,0.00,0.00,0.00,27507.31,0.00,0.00,0.00,4290.44,0.00,0.00,0.00,0.00,0.00,0.00,31797.75,4823.20,36620.95,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
ATHLOS ACADEMY,1L,2/1/2022,Paid,4.5625,2.6050,69,15,430,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,400,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7598,1829,0,0,0,0,0.00,0.00,0.00,34665.88,0.00,0.00,0.00,4764.55,0.00,0.00,0.00,0.00,0.00,0.00,39430.43,6458.30,45888.73,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
ATHLOS ACADEMY,1L,3/1/2022,Paid,4.5625,2.6050,71,14,428,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,412,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8248,2217,0,0,0,0,0.00,0.00,0.00,37631.50,0.00,0.00,0.00,5775.29,0.00,0.00,0.00,0.00,0.00,0.00,43406.79,6598.40,50005.19,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
ATHLOS ACADEMY,1L,4/1/2022,Paid,4.5625,2.6050,71,14,425,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,395,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5932,1754,0,0,0,0,0.00,0.00,0.00,27064.75,0.00,0.00,0.00,4569.17,0.00,0.00,0.00,0.00,0.00,0.00,31633.92,4745.60,36379.52,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
ATHLOS ACADEMY,1L,5/1/2022,Paid,4.5625,2.6050,69,14,424,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,364,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7634,2410,0,0,0,0,0.00,0.00,0.00,34830.13,0.00,0.00,0.00,6278.05,0.00,0.00,0.00,0.00,0.00,0.00,41108.18,6107.20,47215.38,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
ATHLOS ACADEMY,1L,6/1/2022,Paid,4.5625,2.6050,69,14,424,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,315,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,219,0,0,0,0,0.00,0.00,0.00,4311.56,0.00,0.00,0.00,570.50,0.00,0.00,0.00,0.00,0.00,0.00,4882.06,756.00,5638.06,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
BEAVER SCHOOL DISTRICT,02,8/1/2021,Paid,4.3175,2.4625,501,166,928,1595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,898,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7181,2426,0,0,0,0,0.00,0.00,0.00,31003.97,0.00,0.00,0.00,5974.03,0.00,0.00,0.00,0.00,0.00,0.00,36978.00,6077.50,43055.50,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
BEAVER SCHOOL DISTRICT,02,9/1/2021,Paid,4.3175,2.4625,496,164,904,1564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,934,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18682,9693,0,0,0,0,0.00,0.00,0.00,80659.54,0.00,0.00,0.00,23869.01,0.00,0.00,0.00,0.00,0.00,0.00,104528.55,15723.30,120251.85,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
BEAVER SCHOOL DISTRICT,02,10/1/2021,Paid,4.3175,2.4625,469,133,955,1557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,909,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14539,7959,0,0,0,0,0.00,0.00,0.00,62772.13,0.00,0.00,0.00,19599.04,0.00,0.00,0.00,0.00,0.00,0.00,82371.17,12248.50,94619.67,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
BEAVER SCHOOL DISTRICT,02,11/1/2021,Paid,4.3175,2.4625,468,129,953,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,952,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17141,9075,0,0,0,0,0.00,0.00,0.00,74006.27,0.00,0.00,0.00,22347.19,0.00,0.00,0.00,0.00,0.00,0.00,96353.46,14452.55,110806.01,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
BEAVER SCHOOL DISTRICT,02,12/1/2021,Paid,4.3175,2.4625,470,128,946,1544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,929,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13003,6315,0,0,0,0,0.00,0.00,0.00,56140.45,0.00,0.00,0.00,15550.69,0.00,0.00,0.00,0.00,0.00,0.00,71691.14,11000.70,82691.84,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
BEAVER SCHOOL DISTRICT,02,1/1/2022,Paid,4.5625,2.6050,485,127,950,1562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,910,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16388,8280,0,0,0,0,0.00,0.00,0.00,74770.25,0.00,0.00,0.00,21569.40,0.00,0.00,0.00,0.00,0.00,0.00,96339.65,13028.80,109368.45,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
BEAVER SCHOOL DISTRICT,02,2/1/2022,Paid,4.5625,2.6050,481,124,930,1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,929,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15789,7888,0,0,0,0,0.00,0.00,0.00,72037.31,0.00,0.00,0.00,20548.24,0.00,0.00,0.00,0.00,0.00,0.00,92585.55,13340.75,105926.30,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
BEAVER SCHOOL DISTRICT,02,3/1/2022,Paid,4.5625,2.6050,478,122,929,1529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,913,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19173,9250,0,0,0,0,0.00,0.00,0.00,87476.81,0.00,0.00,0.00,24096.25,0.00,0.00,0.00,0.00,0.00,0.00,111573.06,15240.80,126813.86,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
BEAVER SCHOOL DISTRICT,02,4/1/2022,Paid,4.5625,2.6050,481,121,922,1524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,951,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17109,8357,0,0,0,0,0.00,0.00,0.00,78059.81,0.00,0.00,0.00,21769.99,0.00,0.00,0.00,0.00,0.00,0.00,99829.80,13604.80,113434.60,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
BEAVER SCHOOL DISTRICT,02,5/1/2022,Paid,4.5625,2.6050,477,120,907,1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,875,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15741,7782,0,0,0,0,0.00,0.00,0.00,71818.31,0.00,0.00,0.00,20272.11,0.00,0.00,0.00,0.00,0.00,0.00,92090.42,12556.80,104647.22,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
BEEHIVE SCIENCE AND TECHNOLOGY ACADEMY,3B,8/1/2021,Paid,4.3175,2.4625,70,18,265,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,78,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1086,248,0,0,0,0,0.00,0.00,0.00,4688.81,0.00,0.00,0.00,610.70,0.00,0.00,0.00,0.00,0.00,0.00,5299.51,923.10,6222.61,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
BEEHIVE SCIENCE AND TECHNOLOGY ACADEMY,3B,9/1/2021,Paid,4.3175,2.4625,61,13,233,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,121,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2429,599,0,0,0,0,0.00,0.00,0.00,10487.21,0.00,0.00,0.00,1475.04,0.00,0.00,0.00,0.00,0.00,0.00,11962.25,2064.65,14026.90,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
BEEHIVE SCIENCE AND TECHNOLOGY ACADEMY,3B,10/1/2021,Paid,4.3175,2.4625,57,9,231,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,117,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2113,627,0,0,0,0,0.00,0.00,0.00,9122.88,0.00,0.00,0.00,1543.99,0.00,0.00,0.00,0.00,0.00,0.00,10666.87,1796.05,12462.92,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
BEEHIVE SCIENCE AND TECHNOLOGY ACADEMY,3B,11/1/2021,Paid,4.3175,2.4625,56,9,227,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,111,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2114,603,0,0,0,0,0.00,0.00,0.00,9127.20,0.00,0.00,0.00,1484.89,0.00,0.00,0.00,0.00,0.00,0.00,10612.09,1796.90,12408.99,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
BEEHIVE SCIENCE AND TECHNOLOGY ACADEMY,3B,12/1/2021,Paid,4.3175,2.4625,56,9,225,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,98,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,257,0,0,0,0,0.00,0.00,0.00,3376.29,0.00,0.00,0.00,632.86,0.00,0.00,0.00,0.00,0.00,0.00,4009.15,664.70,4673.85,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
BEEHIVE SCIENCE AND TECHNOLOGY ACADEMY,3B,1/1/2022,Paid,4.5625,2.6050,57,9,234,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,117,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2338,488,0,0,0,0,0.00,0.00,0.00,10667.13,0.00,0.00,0.00,1271.24,0.00,0.00,0.00,0.00,0.00,0.00,11938.37,1870.40,13808.77,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
BEEHIVE SCIENCE AND TECHNOLOGY ACADEMY,3B,2/1/2022,Paid,4.5625,2.6050,58,9,229,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,106,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,440,0,0,0,0,0.00,0.00,0.00,9175.19,0.00,0.00,0.00,1146.20,0.00,0.00,0.00,0.00,0.00,0.00,10321.39,1709.35,12030.74,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
